IncidentID,Hour,Weather,RoadType,TrafficDensity,VisibilityKm,AverageSpeed,VehicleCount,Weekend,RoadCondition,Incident
TRF-02619,15,Fog,Highway,13,8.4,53,505,No,Good,No Incident
TRF-02620,7,Clear,Residential,19,2.2,38,93,No,Fair,Incident
TRF-02621,4,Storm,Residential,6,5.2,45,778,No,Good,No Incident
TRF-02622,20,Clear,Urban,56,3.5,100,423,No,Fair,No Incident
TRF-02623,0,Clear,Highway,77,6.6,87,132,No,Good,No Incident
TRF-02624,23,Clear,Highway,55,8.5,91,674,No,Good,No Incident
TRF-02625,4,Clear,Highway,88,8.0,92,723,No,Good,Incident
TRF-02626,14,Rain,Highway,1,9.2,86,198,No,Fair,No Incident
TRF-02627,20,Rain,Industrial,64,6.9,60,92,No,Fair,No Incident
TRF-02628,6,Clear,Residential,52,7.3,68,266,No,Fair,No Incident
TRF-02629,1,Clear,Urban,37,9.2,48,979,Yes,Good,No Incident
TRF-02630,15,Rain,Urban,33,9.7,90,175,No,Good,Incident
TRF-02631,21,Storm,Highway,15,8.7,60,345,No,Fair,No Incident
TRF-02632,20,Clear,Residential,28,14.7,35,182,No,Good,No Incident
TRF-02633,10,Rain,Urban,78,9.0,56,584,No,Poor,Incident
TRF-02634,4,Clear,Urban,2,7.6,93,138,No,Poor,Incident
TRF-02635,4,Clear,Urban,78,9.2,62,379,No,Poor,No Incident
TRF-02636,21,Clear,Residential,61,11.4,97,155,Yes,Fair,No Incident
TRF-02637,12,Rain,Urban,56,8.7,57,574,No,Fair,No Incident
TRF-02638,17,Fog,Urban,9,8.9,50,88,No,Fair,No Incident
TRF-02639,19,Clear,Urban,100,10.9,92,266,No,Good,Incident
TRF-02640,22,Rain,Highway,75,9.2,75,57,No,Good,No Incident
TRF-02641,6,Clear,Industrial,89,10.2,74,457,Yes,Poor,No Incident
TRF-02642,8,Clear,Residential,11,9.3,31,127,Yes,Fair,No Incident
TRF-02643,14,Rain,Residential,61,3.1,38,861,No,Fair,No Incident
TRF-02644,21,Clear,Highway,12,4.4,83,829,No,Good,Incident
TRF-02645,20,Clear,Urban,26,7.5,79,466,No,Good,No Incident
TRF-02646,4,Clear,Highway,92,4.7,40,707,No,Good,No Incident
TRF-02647,21,Rain,Highway,38,12.3,98,311,No,Fair,No Incident
TRF-02648,17,Clear,Highway,66,1.5,99,584,No,Good,Incident
TRF-02649,19,Storm,Urban,51,14.3,40,410,Yes,Poor,Incident
TRF-02650,22,Clear,Residential,51,14.5,44,167,Yes,Good,No Incident
TRF-02651,1,Clear,Residential,1,11.0,44,631,Yes,Good,No Incident
TRF-02652,13,Clear,Urban,56,9.3,70,797,No,Fair,No Incident
TRF-02653,0,Clear,Urban,70,5.3,57,635,No,Poor,No Incident
TRF-02654,3,Clear,Industrial,32,4.7,62,636,Yes,Fair,No Incident
TRF-02655,7,Clear,Highway,1,8.2,37,409,No,Good,No Incident
TRF-02656,23,Clear,Urban,39,8.2,68,561,No,Fair,No Incident
TRF-02657,15,Rain,Residential,21,13.8,30,908,Yes,Fair,No Incident
TRF-02658,14,Rain,Urban,73,8.1,77,626,No,Good,Incident
TRF-02659,2,Clear,Urban,36,7.3,88,672,No,Poor,No Incident
TRF-02660,6,Fog,Highway,36,14.4,51,768,Yes,Fair,No Incident
TRF-02661,0,Clear,Urban,64,2.7,37,676,No,Fair,No Incident
TRF-02662,22,Rain,Residential,59,14.4,86,354,Yes,Fair,No Incident
TRF-02663,9,Clear,Highway,23,7.5,43,241,No,Fair,No Incident
TRF-02664,19,Clear,Highway,69,4.8,31,991,No,Fair,Incident
TRF-02665,1,Rain,Residential,47,5.6,96,839,Yes,Good,No Incident
TRF-02666,22,Clear,Residential,35,6.9,39,232,Yes,Poor,No Incident
TRF-02667,12,Storm,Highway,40,7.8,57,991,Yes,Poor,Incident
TRF-02668,15,Rain,Industrial,64,6.2,70,244,Yes,Good,No Incident
TRF-02669,17,Fog,Urban,21,7.2,95,488,No,Good,Incident
TRF-02670,5,Rain,Urban,36,9.6,51,212,No,Fair,No Incident
TRF-02671,11,Rain,Residential,60,12.8,22,222,No,Poor,No Incident
TRF-02672,14,Clear,Industrial,1,5.0,65,482,No,Fair,No Incident
TRF-02673,19,Fog,Urban,82,13.3,98,877,Yes,Poor,Incident
TRF-02674,12,Fog,Residential,18,2.9,33,439,No,Good,No Incident
TRF-02675,14,Clear,Urban,25,7.0,73,765,No,Good,No Incident
TRF-02676,12,Clear,Urban,91,13.9,77,727,No,Good,Incident
TRF-02677,7,Clear,Industrial,93,11.8,94,991,Yes,Good,Incident
TRF-02678,0,Clear,Highway,35,13.0,98,421,Yes,Good,No Incident
TRF-02679,19,Clear,Industrial,25,10.2,26,984,Yes,Good,No Incident
TRF-02680,6,Clear,Urban,53,11.0,20,528,Yes,Fair,No Incident
TRF-02681,9,Clear,Residential,34,7.0,87,187,Yes,Fair,No Incident
TRF-02682,6,Rain,Residential,81,7.7,41,351,No,Good,Incident
TRF-02683,16,Clear,Urban,40,6.2,98,720,Yes,Fair,No Incident
TRF-02684,2,Clear,Highway,80,13.4,50,730,No,Fair,Incident
TRF-02685,11,Fog,Residential,56,13.5,25,507,No,Poor,Incident
TRF-02686,9,Clear,Urban,78,9.7,43,680,Yes,Good,No Incident
TRF-02687,14,Clear,Highway,89,11.0,63,427,No,Fair,Incident
TRF-02688,10,Rain,Highway,31,3.4,80,301,No,Good,Incident
TRF-02689,5,Clear,Industrial,48,8.7,49,725,Yes,Good,No Incident
TRF-02690,16,Rain,Industrial,63,5.6,84,987,Yes,Good,No Incident
TRF-02691,18,Rain,Highway,8,11.4,62,532,No,Good,Incident
TRF-02692,12,Clear,Residential,76,12.4,43,856,No,Good,Incident
TRF-02693,17,Rain,Highway,42,6.0,58,572,No,Fair,No Incident
TRF-02694,10,Rain,Industrial,61,11.2,83,130,No,Fair,Incident
TRF-02695,13,Clear,Urban,50,11.4,99,575,Yes,Poor,No Incident
TRF-02696,3,Storm,Residential,38,6.7,87,315,No,Good,Incident
TRF-02697,14,Clear,Highway,15,2.8,27,221,Yes,Good,No Incident
TRF-02698,5,Fog,Industrial,68,11.6,74,696,No,Good,No Incident
TRF-02699,20,Rain,Urban,1,5.0,86,685,No,Fair,Incident
TRF-02700,7,Clear,Urban,30,12.0,95,980,No,Good,No Incident
TRF-02701,4,Fog,Urban,16,12.2,49,757,No,Good,No Incident
TRF-02702,3,Rain,Industrial,59,7.7,37,233,No,Fair,No Incident
TRF-02703,0,Clear,Urban,65,2.1,32,947,No,Fair,No Incident
TRF-02704,6,Storm,Residential,72,12.2,35,337,Yes,Fair,No Incident
TRF-02705,5,Rain,Urban,46,2.8,35,363,No,Fair,No Incident
TRF-02706,9,Clear,Highway,53,14.6,78,433,No,Poor,Incident
TRF-02707,0,Rain,Urban,70,4.7,70,51,No,Good,No Incident
TRF-02708,5,Rain,Residential,79,13.1,20,80,No,Fair,Incident
TRF-02709,21,Rain,Urban,47,1.6,49,928,No,Poor,Incident
TRF-02710,6,Fog,Residential,39,9.5,81,910,No,Good,No Incident
TRF-02711,21,Storm,Urban,64,13.5,71,844,No,Fair,Incident
TRF-02712,18,Clear,Residential,58,13.4,97,387,No,Good,No Incident
TRF-02713,1,Rain,Industrial,59,10.6,25,521,No,Good,No Incident
TRF-02714,8,Clear,Highway,43,10.0,23,633,No,Fair,No Incident
TRF-02715,0,Clear,Highway,5,13.5,69,854,Yes,Good,No Incident
TRF-02716,9,Clear,Urban,97,1.1,54,396,Yes,Good,No Incident
TRF-02717,9,Clear,Residential,18,1.6,36,120,Yes,Fair,No Incident
TRF-02718,18,Fog,Highway,20,1.3,78,783,No,Good,Incident
TRF-02719,8,Rain,Industrial,72,14.2,94,743,No,Good,Incident
TRF-02720,18,Clear,Residential,39,13.2,59,730,Yes,Good,No Incident
TRF-02721,12,Rain,Residential,98,2.6,74,833,No,Fair,Incident
TRF-02722,17,Clear,Residential,71,6.3,68,766,Yes,Fair,No Incident
TRF-02723,7,Fog,Industrial,5,7.0,60,959,No,Good,No Incident
TRF-02724,13,Clear,Highway,83,10.0,28,363,Yes,Fair,No Incident
TRF-02725,0,Clear,Residential,61,7.6,89,456,No,Good,No Incident
TRF-02726,1,Clear,Urban,83,12.2,29,360,No,Good,Incident
TRF-02727,17,Clear,Industrial,89,14.9,60,246,Yes,Good,No Incident
TRF-02728,20,Clear,Highway,25,4.6,50,999,Yes,Good,No Incident
TRF-02729,1,Clear,Residential,7,6.1,93,673,No,Good,No Incident
TRF-02730,15,Clear,Highway,70,4.7,44,100,No,Fair,No Incident
TRF-02731,2,Clear,Highway,66,11.6,84,726,Yes,Fair,No Incident
TRF-02732,22,Clear,Industrial,4,6.2,49,374,No,Fair,No Incident
TRF-02733,1,Clear,Highway,18,13.5,20,775,Yes,Good,No Incident
TRF-02734,4,Rain,Urban,71,7.2,31,978,No,Good,No Incident
TRF-02735,19,Clear,Residential,36,5.8,88,186,No,Good,Incident
TRF-02736,2,Clear,Urban,48,10.6,20,94,Yes,Fair,No Incident
TRF-02737,3,Rain,Urban,57,14.0,57,350,No,Poor,No Incident
TRF-02738,21,Fog,Urban,77,2.7,45,779,Yes,Poor,Incident
TRF-02739,1,Clear,Urban,10,11.1,66,998,No,Good,No Incident
TRF-02740,7,Rain,Residential,13,13.3,82,256,No,Fair,No Incident
TRF-02741,20,Storm,Highway,90,3.4,86,319,Yes,Good,Incident
TRF-02742,23,Rain,Urban,38,10.2,82,505,No,Poor,No Incident
TRF-02743,3,Fog,Urban,100,8.7,21,299,No,Good,No Incident
TRF-02744,18,Storm,Residential,77,2.8,94,69,Yes,Good,Incident
TRF-02745,22,Clear,Industrial,26,5.7,77,315,Yes,Good,No Incident
TRF-02746,5,Storm,Residential,8,14.4,59,431,Yes,Fair,No Incident
TRF-02747,12,Clear,Urban,54,7.6,54,723,No,Fair,No Incident
TRF-02748,15,Rain,Residential,80,14.1,37,94,No,Fair,Incident
TRF-02749,8,Clear,Urban,2,13.8,71,628,No,Good,No Incident
TRF-02750,8,Clear,Residential,26,11.2,98,676,No,Fair,No Incident
TRF-02751,8,Clear,Urban,66,4.6,90,122,No,Fair,No Incident
TRF-02752,19,Storm,Urban,100,8.7,82,153,Yes,Fair,Incident
TRF-02753,0,Clear,Highway,87,13.4,83,558,No,Good,Incident
TRF-02754,15,Clear,Highway,81,14.4,46,617,Yes,Fair,No Incident
TRF-02755,12,Rain,Urban,2,8.1,81,116,No,Poor,Incident
TRF-02756,17,Fog,Urban,77,8.1,29,659,No,Good,Incident
TRF-02757,17,Clear,Urban,81,11.5,60,721,No,Good,No Incident
TRF-02758,6,Rain,Residential,7,4.8,54,996,No,Good,No Incident
TRF-02759,10,Rain,Industrial,12,10.6,38,325,Yes,Fair,No Incident
TRF-02760,0,Storm,Urban,34,14.1,82,547,No,Poor,Incident
TRF-02761,11,Clear,Highway,15,7.9,55,828,No,Fair,No Incident
TRF-02762,9,Rain,Urban,72,2.4,29,682,No,Good,Incident
TRF-02763,19,Clear,Urban,74,13.4,31,780,No,Fair,Incident
TRF-02764,17,Storm,Residential,18,5.3,43,612,No,Fair,Incident
TRF-02765,8,Clear,Highway,64,3.5,95,849,No,Fair,Incident
TRF-02766,21,Clear,Urban,89,8.9,85,216,No,Fair,Incident
TRF-02767,12,Storm,Urban,88,5.7,91,261,Yes,Poor,Incident
TRF-02768,7,Storm,Urban,96,6.6,55,646,No,Fair,Incident
TRF-02769,15,Clear,Residential,70,14.7,28,485,No,Fair,No Incident
TRF-02770,11,Clear,Highway,7,3.4,80,349,No,Fair,Incident
TRF-02771,23,Clear,Urban,70,3.1,85,534,No,Good,No Incident
TRF-02772,21,Clear,Urban,68,3.2,76,275,Yes,Good,No Incident
TRF-02773,0,Clear,Residential,61,6.2,41,151,No,Fair,No Incident
TRF-02774,6,Fog,Urban,94,8.3,78,511,No,Good,Incident
TRF-02775,9,Clear,Industrial,86,9.1,31,51,Yes,Poor,Incident
TRF-02776,16,Rain,Urban,19,2.4,35,775,Yes,Good,No Incident
TRF-02777,14,Rain,Highway,89,8.1,84,183,No,Good,Incident
TRF-02778,21,Storm,Urban,33,12.5,54,728,No,Poor,Incident
TRF-02779,3,Fog,Highway,20,12.5,33,769,No,Good,No Incident
TRF-02780,15,Rain,Urban,65,1.7,85,970,No,Poor,Incident
TRF-02781,21,Clear,Industrial,38,12.2,91,580,No,Fair,No Incident
TRF-02782,2,Clear,Highway,71,9.4,24,120,No,Fair,No Incident
TRF-02783,16,Rain,Urban,56,1.6,74,629,Yes,Good,No Incident
TRF-02784,15,Clear,Highway,75,11.5,54,262,No,Good,No Incident
TRF-02785,0,Clear,Urban,73,4.7,57,778,No,Fair,No Incident
TRF-02786,0,Clear,Highway,42,11.0,30,212,No,Good,No Incident
TRF-02787,1,Rain,Residential,9,9.0,57,439,Yes,Good,No Incident
TRF-02788,6,Clear,Residential,30,6.3,77,195,No,Good,No Incident
TRF-02789,16,Clear,Urban,78,12.5,56,356,No,Fair,No Incident
TRF-02790,21,Clear,Residential,98,8.5,46,83,No,Good,No Incident
TRF-02791,16,Clear,Industrial,59,13.8,67,132,No,Good,No Incident
TRF-02792,17,Rain,Highway,12,14.7,76,88,Yes,Fair,Incident
TRF-02793,9,Rain,Urban,33,8.7,89,624,No,Good,No Incident
TRF-02794,5,Fog,Highway,52,10.0,66,476,No,Fair,No Incident
TRF-02795,13,Rain,Highway,10,8.7,31,633,No,Fair,No Incident
TRF-02796,16,Fog,Residential,59,2.3,61,542,No,Good,No Incident
TRF-02797,20,Rain,Highway,76,12.5,62,722,Yes,Good,Incident
TRF-02798,13,Clear,Highway,67,6.0,28,564,No,Fair,No Incident
TRF-02799,23,Rain,Residential,91,3.8,21,826,No,Good,Incident
TRF-02800,19,Rain,Urban,100,7.3,36,220,No,Good,No Incident
TRF-02801,22,Rain,Urban,99,2.1,72,571,No,Fair,Incident
TRF-02802,16,Clear,Industrial,68,5.7,82,607,Yes,Good,No Incident
TRF-02803,5,Rain,Residential,93,10.2,86,331,No,Good,No Incident
TRF-02804,19,Storm,Highway,88,1.1,54,857,No,Good,Incident
TRF-02805,15,Clear,Urban,5,7.1,79,795,No,Fair,No Incident
TRF-02806,17,Rain,Urban,65,10.6,86,215,No,Poor,Incident
TRF-02807,6,Clear,Industrial,99,3.1,93,748,Yes,Good,Incident
TRF-02808,1,Clear,Residential,26,12.6,71,509,No,Fair,No Incident
TRF-02809,23,Fog,Urban,26,7.4,72,349,Yes,Fair,No Incident
TRF-02810,11,Clear,Industrial,23,7.0,90,917,No,Good,No Incident
TRF-02811,14,Clear,Urban,29,13.8,49,580,No,Fair,No Incident
TRF-02812,1,Clear,Urban,98,10.1,41,830,Yes,Good,No Incident
TRF-02813,20,Rain,Urban,54,1.8,53,647,No,Good,No Incident
TRF-02814,6,Clear,Highway,66,2.5,62,938,Yes,Fair,Incident
TRF-02815,0,Rain,Urban,92,1.1,37,860,No,Fair,Incident
TRF-02816,6,Clear,Residential,22,2.6,69,906,No,Fair,No Incident
TRF-02817,3,Clear,Highway,48,6.9,42,687,No,Fair,No Incident
TRF-02818,11,Clear,Industrial,40,14.7,100,179,Yes,Good,No Incident
TRF-02819,15,Fog,Highway,24,6.7,93,880,No,Good,Incident
TRF-02820,7,Clear,Highway,80,5.3,55,957,No,Fair,Incident
TRF-02821,4,Clear,Highway,4,8.9,26,726,No,Good,No Incident
TRF-02822,5,Rain,Industrial,58,5.7,51,400,Yes,Fair,No Incident
TRF-02823,3,Rain,Residential,27,8.1,25,472,No,Good,No Incident
TRF-02824,20,Clear,Highway,27,5.7,60,663,No,Good,No Incident
TRF-02825,12,Fog,Urban,70,14.7,45,315,No,Good,No Incident
TRF-02826,1,Clear,Urban,79,5.6,22,263,No,Good,No Incident
TRF-02827,10,Storm,Industrial,22,14.7,30,963,No,Poor,Incident
TRF-02828,11,Clear,Highway,24,6.9,33,296,No,Fair,No Incident
TRF-02829,17,Clear,Urban,53,5.4,64,361,No,Fair,No Incident
TRF-02830,15,Rain,Urban,40,6.7,51,245,No,Fair,No Incident
TRF-02831,17,Rain,Urban,26,13.8,93,871,No,Poor,Incident
TRF-02832,4,Clear,Urban,16,8.7,70,617,Yes,Good,No Incident
TRF-02833,0,Fog,Industrial,20,4.9,52,413,Yes,Good,No Incident
TRF-02834,10,Clear,Residential,33,14.8,89,407,No,Fair,No Incident
TRF-02835,7,Rain,Urban,28,14.0,64,86,Yes,Fair,No Incident
TRF-02836,8,Clear,Highway,80,8.0,73,403,Yes,Fair,Incident
TRF-02837,21,Clear,Highway,35,7.6,93,992,Yes,Poor,Incident
TRF-02838,20,Clear,Urban,75,13.6,34,891,No,Poor,No Incident
TRF-02839,18,Rain,Urban,79,5.3,29,956,Yes,Good,No Incident
TRF-02840,1,Clear,Residential,84,14.5,68,848,No,Good,No Incident
TRF-02841,4,Rain,Residential,53,2.6,27,60,No,Good,No Incident
TRF-02842,1,Rain,Urban,12,7.2,100,523,Yes,Good,No Incident
TRF-02843,6,Rain,Residential,100,14.3,96,340,No,Good,Incident
TRF-02844,11,Clear,Urban,47,11.2,71,949,No,Poor,No Incident
TRF-02845,7,Clear,Urban,31,14.9,29,939,No,Poor,No Incident
TRF-02846,16,Clear,Highway,19,8.0,60,190,No,Poor,No Incident
TRF-02847,2,Storm,Urban,13,6.4,50,178,Yes,Good,Incident
TRF-02848,20,Clear,Highway,20,3.8,71,325,No,Good,Incident
TRF-02849,2,Rain,Industrial,28,13.3,96,53,Yes,Poor,Incident
TRF-02850,12,Clear,Urban,40,14.3,91,744,No,Good,No Incident
TRF-02851,14,Clear,Urban,72,4.6,42,767,No,Poor,No Incident
TRF-02852,23,Clear,Urban,12,14.7,55,480,No,Good,No Incident
TRF-02853,0,Rain,Highway,28,7.5,96,198,No,Fair,No Incident
TRF-02854,16,Clear,Urban,10,3.5,46,979,No,Good,No Incident
TRF-02855,20,Fog,Industrial,82,5.0,75,989,Yes,Good,No Incident
TRF-02856,22,Fog,Urban,56,13.6,31,689,No,Fair,No Incident
TRF-02857,18,Clear,Urban,4,5.9,42,728,No,Poor,No Incident
TRF-02858,20,Fog,Highway,41,5.2,87,399,No,Good,No Incident
TRF-02859,0,Clear,Highway,10,3.9,35,290,No,Good,No Incident
TRF-02860,21,Clear,Highway,72,8.3,67,788,No,Fair,No Incident
TRF-02861,7,Rain,Urban,7,10.2,95,94,No,Fair,Incident
TRF-02862,0,Clear,Urban,45,1.5,34,919,No,Good,No Incident
TRF-02863,0,Rain,Residential,89,7.9,58,589,Yes,Poor,Incident
TRF-02864,21,Rain,Residential,45,12.2,27,208,No,Good,No Incident
TRF-02865,9,Fog,Urban,67,14.4,43,567,Yes,Good,No Incident
TRF-02866,15,Clear,Urban,62,4.6,96,651,No,Good,No Incident
TRF-02867,12,Storm,Highway,13,13.4,46,632,No,Good,No Incident
TRF-02868,3,Fog,Industrial,89,1.6,81,455,No,Fair,Incident
TRF-02869,22,Rain,Urban,18,3.8,66,306,No,Poor,No Incident
TRF-02870,2,Rain,Highway,70,4.2,71,194,No,Fair,No Incident
TRF-02871,1,Rain,Highway,53,9.7,87,124,No,Good,No Incident
TRF-02872,2,Clear,Residential,99,9.1,53,224,No,Good,No Incident
TRF-02873,10,Clear,Urban,32,2.9,22,139,No,Fair,No Incident
TRF-02874,11,Clear,Urban,77,5.1,30,641,No,Good,No Incident
TRF-02875,18,Clear,Urban,13,8.8,81,798,No,Good,No Incident
TRF-02876,1,Clear,Highway,58,8.4,48,557,No,Good,No Incident
TRF-02877,23,Clear,Residential,87,14.1,78,175,Yes,Good,No Incident
TRF-02878,10,Clear,Highway,39,7.6,22,438,No,Fair,No Incident
TRF-02879,21,Clear,Urban,34,5.5,96,213,Yes,Good,No Incident
TRF-02880,3,Rain,Residential,31,14.3,27,212,No,Poor,Incident
TRF-02881,8,Clear,Highway,72,15.0,20,748,Yes,Good,Incident
TRF-02882,1,Clear,Residential,31,14.9,80,435,Yes,Poor,No Incident
TRF-02883,11,Clear,Residential,75,5.0,98,162,No,Poor,No Incident
TRF-02884,2,Fog,Urban,17,7.9,46,394,No,Good,No Incident
TRF-02885,10,Rain,Urban,12,14.2,73,520,No,Good,No Incident
TRF-02886,2,Fog,Highway,59,11.3,23,393,Yes,Poor,Incident
TRF-02887,10,Clear,Urban,8,4.5,69,933,No,Good,No Incident
TRF-02888,21,Clear,Urban,6,3.3,30,299,No,Fair,No Incident
TRF-02889,0,Rain,Urban,91,8.3,21,777,Yes,Good,No Incident
TRF-02890,15,Clear,Highway,46,1.9,41,522,No,Fair,Incident
TRF-02891,13,Clear,Residential,25,14.1,37,530,No,Good,No Incident
TRF-02892,15,Clear,Residential,15,2.7,86,945,No,Poor,Incident
TRF-02893,3,Clear,Highway,52,12.9,63,114,No,Good,No Incident
TRF-02894,23,Clear,Residential,16,6.0,55,311,No,Fair,No Incident
TRF-02895,17,Storm,Highway,68,13.3,83,846,No,Good,Incident
TRF-02896,13,Rain,Highway,13,7.0,54,689,Yes,Good,No Incident
TRF-02897,3,Fog,Residential,13,3.8,24,727,Yes,Fair,Incident
TRF-02898,22,Rain,Residential,83,3.8,53,128,Yes,Good,Incident
TRF-02899,5,Clear,Urban,35,11.3,45,880,Yes,Fair,No Incident
TRF-02900,15,Storm,Urban,21,1.2,43,469,Yes,Fair,Incident
TRF-02901,4,Rain,Residential,78,5.9,52,172,No,Poor,Incident
TRF-02902,10,Fog,Urban,86,4.9,64,327,No,Good,No Incident
TRF-02903,0,Rain,Industrial,30,7.5,53,212,Yes,Poor,No Incident
TRF-02904,16,Clear,Highway,89,6.8,79,575,Yes,Good,Incident
TRF-02905,20,Storm,Residential,69,3.6,23,919,No,Fair,Incident
TRF-02906,10,Clear,Urban,31,7.4,21,368,No,Poor,No Incident
TRF-02907,19,Clear,Urban,78,12.0,47,790,No,Fair,No Incident
TRF-02908,4,Clear,Residential,43,1.8,37,413,No,Fair,No Incident
TRF-02909,1,Clear,Industrial,17,5.2,49,539,No,Poor,No Incident
TRF-02910,1,Clear,Urban,56,11.4,25,278,No,Good,No Incident
TRF-02911,0,Rain,Highway,8,10.8,35,431,Yes,Poor,No Incident
TRF-02912,22,Fog,Residential,24,10.9,47,910,No,Good,No Incident
TRF-02913,13,Storm,Highway,19,12.7,22,207,No,Good,No Incident
TRF-02914,8,Rain,Urban,55,2.5,68,60,No,Good,Incident
TRF-02915,5,Fog,Urban,52,7.2,63,836,No,Fair,Incident
TRF-02916,20,Storm,Highway,90,11.1,51,960,No,Good,Incident
TRF-02917,10,Rain,Highway,58,8.6,38,493,No,Good,No Incident
TRF-02918,10,Clear,Highway,41,7.6,77,504,Yes,Fair,No Incident
TRF-02919,6,Clear,Highway,92,7.6,70,754,Yes,Fair,Incident
TRF-02920,1,Clear,Highway,93,14.4,51,53,No,Fair,No Incident
TRF-02921,13,Rain,Residential,18,11.3,90,565,No,Good,No Incident
TRF-02922,13,Storm,Urban,31,1.7,70,414,No,Good,Incident
TRF-02923,19,Rain,Highway,58,2.7,92,960,No,Good,Incident
TRF-02924,2,Rain,Residential,98,8.1,87,256,Yes,Fair,No Incident
TRF-02925,21,Fog,Industrial,43,2.9,23,566,Yes,Fair,No Incident
TRF-02926,17,Rain,Residential,76,8.1,67,317,No,Good,Incident
TRF-02927,17,Clear,Urban,8,2.2,92,274,No,Poor,Incident
TRF-02928,9,Fog,Urban,92,12.0,24,682,No,Good,No Incident
TRF-02929,11,Rain,Urban,19,10.9,76,813,No,Poor,Incident
TRF-02930,19,Storm,Residential,4,5.1,25,600,No,Poor,Incident
TRF-02931,8,Fog,Urban,12,12.0,22,344,No,Good,No Incident
TRF-02932,2,Clear,Urban,48,14.5,35,434,Yes,Good,No Incident
TRF-02933,7,Storm,Industrial,79,13.9,94,393,No,Good,Incident
TRF-02934,0,Clear,Residential,55,3.1,33,345,Yes,Fair,No Incident
TRF-02935,3,Clear,Residential,89,3.9,29,621,No,Good,Incident
TRF-02936,2,Rain,Urban,89,10.3,73,567,No,Good,No Incident
TRF-02937,18,Clear,Highway,89,8.3,70,359,Yes,Fair,No Incident
TRF-02938,22,Clear,Residential,81,2.6,20,917,Yes,Fair,Incident
TRF-02939,8,Rain,Highway,99,14.6,32,704,No,Fair,Incident
TRF-02940,6,Rain,Urban,61,12.8,56,151,Yes,Fair,No Incident
TRF-02941,18,Clear,Highway,5,8.5,61,50,No,Fair,No Incident
TRF-02942,14,Clear,Highway,89,14.9,44,897,Yes,Fair,No Incident
TRF-02943,8,Rain,Residential,18,13.7,66,606,No,Good,No Incident
TRF-02944,9,Rain,Residential,78,3.4,51,310,No,Good,Incident
TRF-02945,23,Clear,Highway,36,14.7,87,380,Yes,Poor,Incident
TRF-02946,5,Clear,Highway,17,5.1,62,853,No,Fair,Incident
TRF-02947,11,Rain,Urban,68,7.1,33,935,No,Fair,No Incident
TRF-02948,3,Fog,Highway,82,11.9,70,70,Yes,Good,Incident
TRF-02949,15,Rain,Urban,89,1.8,66,981,No,Good,Incident
TRF-02950,14,Rain,Highway,16,14.2,40,609,No,Good,No Incident
TRF-02951,5,Clear,Urban,72,12.4,37,586,Yes,Fair,No Incident
TRF-02952,11,Clear,Highway,38,14.6,91,583,Yes,Fair,No Incident
TRF-02953,2,Clear,Residential,3,14.0,52,628,Yes,Poor,No Incident
TRF-02954,23,Clear,Highway,68,5.0,66,833,No,Fair,No Incident
TRF-02955,20,Rain,Urban,43,6.7,84,322,No,Poor,Incident
TRF-02956,19,Clear,Urban,73,7.4,43,322,No,Poor,No Incident
TRF-02957,7,Rain,Urban,11,1.0,55,548,No,Fair,Incident
TRF-02958,19,Rain,Urban,81,10.6,49,246,No,Fair,Incident
TRF-02959,6,Clear,Urban,72,1.0,37,605,No,Fair,No Incident
TRF-02960,1,Clear,Urban,80,5.1,87,639,No,Fair,No Incident
TRF-02961,4,Fog,Highway,28,7.4,82,563,No,Good,Incident
TRF-02962,10,Fog,Urban,92,3.6,94,344,No,Fair,Incident
TRF-02963,12,Clear,Residential,27,12.1,24,85,No,Good,No Incident
TRF-02964,0,Clear,Highway,50,9.0,67,558,Yes,Fair,No Incident
TRF-02965,21,Rain,Industrial,88,9.1,99,708,Yes,Good,Incident
TRF-02966,20,Clear,Industrial,69,9.7,94,374,Yes,Fair,No Incident
TRF-02967,9,Clear,Highway,94,7.9,91,821,No,Good,Incident
TRF-02968,6,Fog,Urban,98,9.5,78,719,No,Good,Incident
TRF-02969,14,Clear,Industrial,97,9.7,26,466,No,Fair,No Incident
TRF-02970,10,Rain,Urban,33,4.0,45,346,No,Good,No Incident
TRF-02971,15,Clear,Residential,32,3.0,76,235,No,Good,No Incident
TRF-02972,5,Storm,Highway,25,7.1,59,952,Yes,Poor,Incident
TRF-02973,6,Fog,Urban,84,13.7,27,524,No,Good,No Incident
TRF-02974,2,Rain,Residential,28,14.8,43,916,Yes,Poor,Incident
TRF-02975,14,Storm,Urban,85,14.2,48,546,Yes,Good,No Incident
TRF-02976,23,Storm,Urban,72,14.7,69,283,No,Good,Incident
TRF-02977,21,Rain,Highway,77,3.6,100,89,No,Fair,Incident
TRF-02978,13,Rain,Highway,20,3.4,70,876,No,Fair,No Incident
TRF-02979,3,Fog,Residential,10,7.1,55,892,No,Good,No Incident
TRF-02980,11,Rain,Urban,76,11.9,95,850,No,Good,Incident
TRF-02981,10,Rain,Highway,71,2.4,93,648,No,Good,Incident
TRF-02982,18,Clear,Industrial,40,11.1,92,502,Yes,Good,Incident
TRF-02983,6,Rain,Highway,94,5.9,64,511,No,Poor,No Incident
TRF-02984,11,Clear,Residential,97,3.3,39,175,No,Fair,Incident
TRF-02985,11,Clear,Urban,5,13.7,42,882,Yes,Poor,No Incident
